Period,Period Label,Year,Frequency,Frequency Label,Economy,Economy Label,CommercialMarket,CommercialMarket Label,Number of port calls,Number of port calls Footnote
2021S01,S1   2021,2021,S,Semi-annual,3333,ECA: Mineral-rich countries,6,Roll-on/ roll-off ships,1020,
2021S01,S1   2021,2021,S,Semi-annual,3333,ECA: Mineral-rich countries,7,Liquefied petroleum gas carriers,505,
2021S01,S1   2021,2021,S,Semi-annual,3333,ECA: Mineral-rich countries,8,Liquefied natural gas carriers,156,
2021S01,S1   2021,2021,S,Semi-annual,3334,ECA: Non-oil LDCs,0,All ships,7808,
2021S01,S1   2021,2021,S,Semi-annual,3334,ECA: Non-oil LDCs,1,Passenger ships,110,
2021S01,S1   2021,2021,S,Semi-annual,3334,ECA: Non-oil LDCs,2,Liquid bulk carriers,1113,
2021S01,S1   2021,2021,S,Semi-annual,3334,ECA: Non-oil LDCs,3,Container ships,1921,
2021S01,S1   2021,2021,S,Semi-annual,3334,ECA: Non-oil LDCs,4,Dry breakbulk carriers,2394,
2021S01,S1   2021,2021,S,Semi-annual,3334,ECA: Non-oil LDCs,5,Dry bulk carriers,1565,
2021S01,S1   2021,2021,S,Semi-annual,3334,ECA: Non-oil LDCs,6,Roll-on/ roll-off ships,609,
2021S01,S1   2021,2021,S,Semi-annual,3334,ECA: Non-oil LDCs,7,Liquefied petroleum gas carriers,96,
2021S01,S1   2021,2021,S,Semi-annual,3335,ECA: Non-oil Producing,0,All ships,30581,
2021S01,S1   2021,2021,S,Semi-annual,3335,ECA: Non-oil Producing,1,Passenger ships,3568,
2021S01,S1   2021,2021,S,Semi-annual,3335,ECA: Non-oil Producing,2,Liquid bulk carriers,4559,
2021S01,S1   2021,2021,S,Semi-annual,3335,ECA: Non-oil Producing,3,Container ships,7855,
2021S01,S1   2021,2021,S,Semi-annual,3335,ECA: Non-oil Producing,4,Dry breakbulk carriers,6343,
2021S01,S1   2021,2021,S,Semi-annual,3335,ECA: Non-oil Producing,5,Dry bulk carriers,5249,
2021S01,S1   2021,2021,S,Semi-annual,3335,ECA: Non-oil Producing,6,Roll-on/ roll-off ships,2417,
2021S01,S1   2021,2021,S,Semi-annual,3335,ECA: Non-oil Producing,7,Liquefied petroleum gas carriers,547,
2021S01,S1   2021,2021,S,Semi-annual,3335,ECA: Non-oil Producing,8,Liquefied natural gas carriers,43,
2021S01,S1   2021,2021,S,Semi-annual,3336,ECA: Oil LDCs,0,All ships,1792,
2021S01,S1   2021,2021,S,Semi-annual,3336,ECA: Oil LDCs,2,Liquid bulk carriers,561,
2021S01,S1   2021,2021,S,Semi-annual,3336,ECA: Oil LDCs,3,Container ships,309,
2021S01,S1   2021,2021,S,Semi-annual,3336,ECA: Oil LDCs,4,Dry breakbulk carriers,416,
2021S01,S1   2021,2021,S,Semi-annual,3336,ECA: Oil LDCs,5,Dry bulk carriers,155,
2021S01,S1   2021,2021,S,Semi-annual,3336,ECA: Oil LDCs,6,Roll-on/ roll-off ships,216,
2021S01,S1   2021,2021,S,Semi-annual,3336,ECA: Oil LDCs,7,Liquefied petroleum gas carriers,108,
2021S01,S1   2021,2021,S,Semi-annual,3336,ECA: Oil LDCs,8,Liquefied natural gas carriers,27,
2021S01,S1   2021,2021,S,Semi-annual,3337,ECA: Oil producing economies,0,All ships,12916,
2021S01,S1   2021,2021,S,Semi-annual,3337,ECA: Oil producing economies,1,Passenger ships,137,
2021S01,S1   2021,2021,S,Semi-annual,3337,ECA: Oil producing economies,2,Liquid bulk carriers,2856,
2021S01,S1   2021,2021,S,Semi-annual,3337,ECA: Oil producing economies,3,Container ships,3196,
2021S01,S1   2021,2021,S,Semi-annual,3337,ECA: Oil producing economies,4,Dry breakbulk carriers,2860,
2021S01,S1   2021,2021,S,Semi-annual,3337,ECA: Oil producing economies,5,Dry bulk carriers,1919,
2021S01,S1   2021,2021,S,Semi-annual,3337,ECA: Oil producing economies,6,Roll-on/ roll-off ships,865,
2021S01,S1   2021,2021,S,Semi-annual,3337,ECA: Oil producing economies,7,Liquefied petroleum gas carriers,772,
2021S01,S1   2021,2021,S,Semi-annual,3337,ECA: Oil producing economies,8,Liquefied natural gas carriers,311,
2021S01,S1   2021,2021,S,Semi-annual,3338,ECA: Sahel,0,All ships,5624,
2021S01,S1   2021,2021,S,Semi-annual,3338,ECA: Sahel,2,Liquid bulk carriers,1119,
2021S01,S1   2021,2021,S,Semi-annual,3338,ECA: Sahel,3,Container ships,1039,
2021S01,S1   2021,2021,S,Semi-annual,3338,ECA: Sahel,4,Dry breakbulk carriers,1888,
2021S01,S1   2021,2021,S,Semi-annual,3338,ECA: Sahel,5,Dry bulk carriers,985,
2021S01,S1   2021,2021,S,Semi-annual,3338,ECA: Sahel,6,Roll-on/ roll-off ships,324,
2021S01,S1   2021,2021,S,Semi-annual,3338,ECA: Sahel,7,Liquefied petroleum gas carriers,141,
2021S01,S1   2021,2021,S,Semi-annual,3338,ECA: Sahel,8,Liquefied natural gas carriers,128,
2021S01,S1   2021,2021,S,Semi-annual,3340,ESCAP (Economic and Social Commission for Asia and the Pacific),0,All ships,688237,
2021S01,S1   2021,2021,S,Semi-annual,3340,ESCAP (Economic and Social Commission for Asia and the Pacific),1,Passenger ships,207211,
2021S01,S1   2021,2021,S,Semi-annual,3340,ESCAP (Economic and Social Commission for Asia and the Pacific),2,Liquid bulk carriers,124389,
2021S01,S1   2021,2021,S,Semi-annual,3340,ESCAP (Economic and Social Commission for Asia and the Pacific),3,Container ships,127030,
2021S01,S1   2021,2021,S,Semi-annual,3340,ESCAP (Economic and Social Commission for Asia and the Pacific),4,Dry breakbulk carriers,91187,
2021S01,S1   2021,2021,S,Semi-annual,3340,ESCAP (Economic and Social Commission for Asia and the Pacific),5,Dry bulk carriers,84281,
2021S01,S1   2021,2021,S,Semi-annual,3340,ESCAP (Economic and Social Commission for Asia and the Pacific),6,Roll-on/ roll-off ships,34007,
2021S01,S1   2021,2021,S,Semi-annual,3340,ESCAP (Economic and Social Commission for Asia and the Pacific),7,Liquefied petroleum gas carriers,16367,
2021S01,S1   2021,2021,S,Semi-annual,3340,ESCAP (Economic and Social Commission for Asia and the Pacific),8,Liquefied natural gas carriers,3765,
2021S01,S1   2021,2021,S,Semi-annual,3353,ESCAP: Countries with special needs,0,All ships,12170,
2021S01,S1   2021,2021,S,Semi-annual,3353,ESCAP: Countries with special needs,1,Passenger ships,3644,
2021S01,S1   2021,2021,S,Semi-annual,3353,ESCAP: Countries with special needs,2,Liquid bulk carriers,2083,
2021S01,S1   2021,2021,S,Semi-annual,3353,ESCAP: Countries with special needs,3,Container ships,2228,
2021S01,S1   2021,2021,S,Semi-annual,3353,ESCAP: Countries with special needs,4,Dry breakbulk carriers,2897,
2021S01,S1   2021,2021,S,Semi-annual,3353,ESCAP: Countries with special needs,5,Dry bulk carriers,540,
2021S01,S1   2021,2021,S,Semi-annual,3353,ESCAP: Countries with special needs,6,Roll-on/ roll-off ships,555,
2021S01,S1   2021,2021,S,Semi-annual,3353,ESCAP: Countries with special needs,7,Liquefied petroleum gas carriers,168,
2021S01,S1   2021,2021,S,Semi-annual,3353,ESCAP: Countries with special needs,8,Liquefied natural gas carriers,55,
2021S01,S1   2021,2021,S,Semi-annual,3355,UNECE (Economic Commission for Europe),0,All ships,1270088,
2021S01,S1   2021,2021,S,Semi-annual,3355,UNECE (Economic Commission for Europe),1,Passenger ships,888446,
2021S01,S1   2021,2021,S,Semi-annual,3355,UNECE (Economic Commission for Europe),2,Liquid bulk carriers,103337,
2021S01,S1   2021,2021,S,Semi-annual,3355,UNECE (Economic Commission for Europe),3,Container ships,62181,
2021S01,S1   2021,2021,S,Semi-annual,3355,UNECE (Economic Commission for Europe),4,Dry breakbulk carriers,123563,
2021S01,S1   2021,2021,S,Semi-annual,3355,UNECE (Economic Commission for Europe),5,Dry bulk carriers,33245,
2021S01,S1   2021,2021,S,Semi-annual,3355,UNECE (Economic Commission for Europe),6,Roll-on/ roll-off ships,48845,
2021S01,S1   2021,2021,S,Semi-annual,3355,UNECE (Economic Commission for Europe),7,Liquefied petroleum gas carriers,8571,
2021S01,S1   2021,2021,S,Semi-annual,3355,UNECE (Economic Commission for Europe),8,Liquefied natural gas carriers,1900,
2021S01,S1   2021,2021,S,Semi-annual,3360,"UNECE: Eastern Europe, Caucasus and Central Asia",0,All ships,38338,
2021S01,S1   2021,2021,S,Semi-annual,3360,"UNECE: Eastern Europe, Caucasus and Central Asia",1,Passenger ships,1368,
2021S01,S1   2021,2021,S,Semi-annual,3360,"UNECE: Eastern Europe, Caucasus and Central Asia",2,Liquid bulk carriers,11679,
2021S01,S1   2021,2021,S,Semi-annual,3360,"UNECE: Eastern Europe, Caucasus and Central Asia",3,Container ships,2612,
2021S01,S1   2021,2021,S,Semi-annual,3360,"UNECE: Eastern Europe, Caucasus and Central Asia",4,Dry breakbulk carriers,16152,
2021S01,S1   2021,2021,S,Semi-annual,3360,"UNECE: Eastern Europe, Caucasus and Central Asia",5,Dry bulk carriers,4337,
2021S01,S1   2021,2021,S,Semi-annual,3360,"UNECE: Eastern Europe, Caucasus and Central Asia",6,Roll-on/ roll-off ships,1705,
2021S01,S1   2021,2021,S,Semi-annual,3360,"UNECE: Eastern Europe, Caucasus and Central Asia",7,Liquefied petroleum gas carriers,188,
2021S01,S1   2021,2021,S,Semi-annual,3360,"UNECE: Eastern Europe, Caucasus and Central Asia",8,Liquefied natural gas carriers,297,
2021S01,S1   2021,2021,S,Semi-annual,3361,UNECE: West Balkans,0,All ships,32727,
2021S01,S1   2021,2021,S,Semi-annual,3361,UNECE: West Balkans,1,Passenger ships,30953,
2021S01,S1   2021,2021,S,Semi-annual,3361,UNECE: West Balkans,2,Liquid bulk carriers,374,
2021S01,S1   2021,2021,S,Semi-annual,3361,UNECE: West Balkans,3,Container ships,334,
2021S01,S1   2021,2021,S,Semi-annual,3361,UNECE: West Balkans,4,Dry breakbulk carriers,815,
2021S01,S1   2021,2021,S,Semi-annual,3361,UNECE: West Balkans,5,Dry bulk carriers,186,
2021S01,S1   2021,2021,S,Semi-annual,3361,UNECE: West Balkans,7,Liquefied petroleum gas carriers,65,
2021S01,S1   2021,2021,S,Semi-annual,3370,ESCWA (Economic and Social Commission for Western Asia),0,All ships,51304,
2021S01,S1   2021,2021,S,Semi-annual,3370,ESCWA (Economic and Social Commission for Western Asia),1,Passenger ships,5821,
2021S01,S1   2021,2021,S,Semi-annual,3370,ESCWA (Economic and Social Commission for Western Asia),2,Liquid bulk carriers,13823,
2021S01,S1   2021,2021,S,Semi-annual,3370,ESCWA (Economic and Social Commission for Western Asia),3,Container ships,13736,
2021S01,S1   2021,2021,S,Semi-annual,3370,ESCWA (Economic and Social Commission for Western Asia),4,Dry breakbulk carriers,6688,
2021S01,S1   2021,2021,S,Semi-annual,3370,ESCWA (Economic and Social Commission for Western Asia),5,Dry bulk carriers,5740,
2021S01,S1   2021,2021,S,Semi-annual,3370,ESCWA (Economic and Social Commission for Western Asia),6,Roll-on/ roll-off ships,3433,
2021S01,S1   2021,2021,S,Semi-annual,3370,ESCWA (Economic and Social Commission for Western Asia),7,Liquefied petroleum gas carriers,1306,
2021S01,S1   2021,2021,S,Semi-annual,3370,ESCWA (Economic and Social Commission for Western Asia),8,Liquefied natural gas carriers,757,
2021S01,S1   2021,2021,S,Semi-annual,3371,ESCWA: Arab countries,0,All ships,56236,
2021S01,S1   2021,2021,S,Semi-annual,3371,ESCWA: Arab countries,1,Passenger ships,5921,
2021S01,S1   2021,2021,S,Semi-annual,3371,ESCWA: Arab countries,2,Liquid bulk carriers,14801,
2021S01,S1   2021,2021,S,Semi-annual,3371,ESCWA: Arab countries,3,Container ships,14718,
2021S01,S1   2021,2021,S,Semi-annual,3371,ESCWA: Arab countries,4,Dry breakbulk carriers,7938,
2021S01,S1   2021,2021,S,Semi-annual,3371,ESCWA: Arab countries,5,Dry bulk carriers,6516,
2021S01,S1   2021,2021,S,Semi-annual,3371,ESCWA: Arab countries,6,Roll-on/ roll-off ships,3781,
2021S01,S1   2021,2021,S,Semi-annual,3371,ESCWA: Arab countries,7,Liquefied petroleum gas carriers,1673,
2021S01,S1   2021,2021,S,Semi-annual,3371,ESCWA: Arab countries,8,Liquefied natural gas carriers,888,
2021S01,S1   2021,2021,S,Semi-annual,3372,ESCWA: Mashreq,0,All ships,9442,
2021S01,S1   2021,2021,S,Semi-annual,3372,ESCWA: Mashreq,1,Passenger ships,443,
2021S01,S1   2021,2021,S,Semi-annual,3372,ESCWA: Mashreq,2,Liquid bulk carriers,1750,
2021S01,S1   2021,2021,S,Semi-annual,3372,ESCWA: Mashreq,3,Container ships,2914,
2021S01,S1   2021,2021,S,Semi-annual,3372,ESCWA: Mashreq,4,Dry breakbulk carriers,2303,
2021S01,S1   2021,2021,S,Semi-annual,3372,ESCWA: Mashreq,5,Dry bulk carriers,1231,
2021S01,S1   2021,2021,S,Semi-annual,3372,ESCWA: Mashreq,6,Roll-on/ roll-off ships,587,
2021S01,S1   2021,2021,S,Semi-annual,3372,ESCWA: Mashreq,7,Liquefied petroleum gas carriers,171,
2021S01,S1   2021,2021,S,Semi-annual,3372,ESCWA: Mashreq,8,Liquefied natural gas carriers,43,
2021S01,S1   2021,2021,S,Semi-annual,3373,ESCWA: Maghreb,0,All ships,15791,
2021S01,S1   2021,2021,S,Semi-annual,3373,ESCWA: Maghreb,1,Passenger ships,3115,
2021S01,S1   2021,2021,S,Semi-annual,3373,ESCWA: Maghreb,2,Liquid bulk carriers,2434,
2021S01,S1   2021,2021,S,Semi-annual,3373,ESCWA: Maghreb,3,Container ships,3560,
2021S01,S1   2021,2021,S,Semi-annual,3373,ESCWA: Maghreb,4,Dry breakbulk carriers,2881,
2021S01,S1   2021,2021,S,Semi-annual,3373,ESCWA: Maghreb,5,Dry bulk carriers,1541,
2021S01,S1   2021,2021,S,Semi-annual,3373,ESCWA: Maghreb,6,Roll-on/ roll-off ships,1358,
2021S01,S1   2021,2021,S,Semi-annual,3373,ESCWA: Maghreb,7,Liquefied petroleum gas carriers,771,
2021S01,S1   2021,2021,S,Semi-annual,3373,ESCWA: Maghreb,8,Liquefied natural gas carriers,131,
2021S01,S1   2021,2021,S,Semi-annual,3374,ESCWA: Arab LDCs,0,All ships,2611,
2021S01,S1   2021,2021,S,Semi-annual,3374,ESCWA: Arab LDCs,2,Liquid bulk carriers,598,
2021S01,S1   2021,2021,S,Semi-annual,3374,ESCWA: Arab LDCs,3,Container ships,610,
2021S01,S1   2021,2021,S,Semi-annual,3374,ESCWA: Arab LDCs,4,Dry breakbulk carriers,577,
2021S01,S1   2021,2021,S,Semi-annual,3374,ESCWA: Arab LDCs,5,Dry bulk carriers,510,
2021S01,S1   2021,2021,S,Semi-annual,3374,ESCWA: Arab LDCs,6,Roll-on/ roll-off ships,290,
2021S01,S1   2021,2021,S,Semi-annual,3374,ESCWA: Arab LDCs,7,Liquefied petroleum gas carriers,26,
2021S01,S1   2021,2021,S,Semi-annual,3380,CBD (Convention on Biological Diversity),0,All ships,1979128,
2021S01,S1   2021,2021,S,Semi-annual,3380,CBD (Convention on Biological Diversity),1,Passenger ships,1052959,
2021S01,S1   2021,2021,S,Semi-annual,3380,CBD (Convention on Biological Diversity),2,Liquid bulk carriers,245206,
2021S01,S1   2021,2021,S,Semi-annual,3380,CBD (Convention on Biological Diversity),3,Container ships,213632,
2021S01,S1   2021,2021,S,Semi-annual,3380,CBD (Convention on Biological Diversity),4,Dry breakbulk carriers,209632,
2021S01,S1   2021,2021,S,Semi-annual,3380,CBD (Convention on Biological Diversity),5,Dry bulk carriers,135407,
2021S01,S1   2021,2021,S,Semi-annual,3380,CBD (Convention on Biological Diversity),6,Roll-on/ roll-off ships,87520,
2021S01,S1   2021,2021,S,Semi-annual,3380,CBD (Convention on Biological Diversity),7,Liquefied petroleum gas carriers,28206,
2021S01,S1   2021,2021,S,Semi-annual,3380,CBD (Convention on Biological Diversity),8,Liquefied natural gas carriers,6566,
2021S01,S1   2021,2021,S,Semi-annual,3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),0,All ships,1977264,
2021S01,S1   2021,2021,S,Semi-annual,3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),1,Passenger ships,1052815,
2021S01,S1   2021,2021,S,Semi-annual,3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),2,Liquid bulk carriers,244717,
2021S01,S1   2021,2021,S,Semi-annual,3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),3,Container ships,213478,
2021S01,S1   2021,2021,S,Semi-annual,3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),4,Dry breakbulk carriers,208921,
2021S01,S1   2021,2021,S,Semi-annual,3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),5,Dry bulk carriers,135339,
2021S01,S1   2021,2021,S,Semi-annual,3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),6,Roll-on/ roll-off ships,87248,
2021S01,S1   2021,2021,S,Semi-annual,3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),7,Liquefied petroleum gas carriers,28180,
2021S01,S1   2021,2021,S,Semi-annual,3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),8,Liquefied natural gas carriers,6566,
2021S01,S1   2021,2021,S,Semi-annual,3382,Nagoya Protocol on Access and Benefit Sharing,0,All ships,1554467,
2021S01,S1   2021,2021,S,Semi-annual,3382,Nagoya Protocol on Access and Benefit Sharing,1,Passenger ships,830534,
2021S01,S1   2021,2021,S,Semi-annual,3382,Nagoya Protocol on Access and Benefit Sharing,2,Liquid bulk carriers,185523,
2021S01,S1   2021,2021,S,Semi-annual,3382,Nagoya Protocol on Access and Benefit Sharing,3,Container ships,166157,
2021S01,S1   2021,2021,S,Semi-annual,3382,Nagoya Protocol on Access and Benefit Sharing,4,Dry breakbulk carriers,168969,
2021S01,S1   2021,2021,S,Semi-annual,3382,Nagoya Protocol on Access and Benefit Sharing,5,Dry bulk carriers,102099,
2021S01,S1   2021,2021,S,Semi-annual,3382,Nagoya Protocol on Access and Benefit Sharing,6,Roll-on/ roll-off ships,73610,
2021S01,S1   2021,2021,S,Semi-annual,3382,Nagoya Protocol on Access and Benefit Sharing,7,Liquefied petroleum gas carriers,23078,
2021S01,S1   2021,2021,S,Semi-annual,3382,Nagoya Protocol on Access and Benefit Sharing,8,Liquefied natural gas carriers,4497,
2021S01,S1   2021,2021,S,Semi-annual,3383,LMMC (Like-Minded Megadiverse Countries),0,All ships,326388,
2021S01,S1   2021,2021,S,Semi-annual,3383,LMMC (Like-Minded Megadiverse Countries),1,Passenger ships,82803,
2021S01,S1   2021,2021,S,Semi-annual,3383,LMMC (Like-Minded Megadiverse Countries),2,Liquid bulk carriers,55699,
2021S01,S1   2021,2021,S,Semi-annual,3383,LMMC (Like-Minded Megadiverse Countries),3,Container ships,71217,
2021S01,S1   2021,2021,S,Semi-annual,3383,LMMC (Like-Minded Megadiverse Countries),4,Dry breakbulk carriers,40374,
2021S01,S1   2021,2021,S,Semi-annual,3383,LMMC (Like-Minded Megadiverse Countries),5,Dry bulk carriers,56985,
2021S01,S1   2021,2021,S,Semi-annual,3383,LMMC (Like-Minded Megadiverse Countries),6,Roll-on/ roll-off ships,8991,
2021S01,S1   2021,2021,S,Semi-annual,3383,LMMC (Like-Minded Megadiverse Countries),7,Liquefied petroleum gas carriers,9111,
2021S01,S1   2021,2021,S,Semi-annual,3383,LMMC (Like-Minded Megadiverse Countries),8,Liquefied natural gas carriers,1208,
2021S01,S1   2021,2021,S,Semi-annual,3384,BioTrade countries,0,All ships,1196120,
2021S01,S1   2021,2021,S,Semi-annual,3384,BioTrade countries,1,Passenger ships,602772,
2021S01,S1   2021,2021,S,Semi-annual,3384,BioTrade countries,2,Liquid bulk carriers,143859,
2021S01,S1   2021,2021,S,Semi-annual,3384,BioTrade countries,3,Container ships,145884,
2021S01,S1   2021,2021,S,Semi-annual,3384,BioTrade countries,4,Dry breakbulk carriers,129619,
2021S01,S1   2021,2021,S,Semi-annual,3384,BioTrade countries,5,Dry bulk carriers,102334,
2021S01,S1   2021,2021,S,Semi-annual,3384,BioTrade countries,6,Roll-on/ roll-off ships,49343,
2021S01,S1   2021,2021,S,Semi-annual,3384,BioTrade countries,7,Liquefied petroleum gas carriers,18656,
2021S01,S1   2021,2021,S,Semi-annual,3384,BioTrade countries,8,Liquefied natural gas carriers,3653,
2021S01,S1   2021,2021,S,Semi-annual,3401,EFTA (European Free Trade Association),0,All ships,329088,
2021S01,S1   2021,2021,S,Semi-annual,3401,EFTA (European Free Trade Association),1,Passenger ships,302410,
2021S01,S1   2021,2021,S,Semi-annual,3401,EFTA (European Free Trade Association),2,Liquid bulk carriers,3232,
2021S01,S1   2021,2021,S,Semi-annual,3401,EFTA (European Free Trade Association),3,Container ships,2111,
2021S01,S1   2021,2021,S,Semi-annual,3401,EFTA (European Free Trade Association),4,Dry breakbulk carriers,17269,
2021S01,S1   2021,2021,S,Semi-annual,3401,EFTA (European Free Trade Association),5,Dry bulk carriers,1164,
2021S01,S1   2021,2021,S,Semi-annual,3401,EFTA (European Free Trade Association),6,Roll-on/ roll-off ships,2212,
2021S01,S1   2021,2021,S,Semi-annual,3401,EFTA (European Free Trade Association),7,Liquefied petroleum gas carriers,514,
2021S01,S1   2021,2021,S,Semi-annual,3401,EFTA (European Free Trade Association),8,Liquefied natural gas carriers,176,
2021S01,S1   2021,2021,S,Semi-annual,3406,Euro area,0,All ships,435176,
2021S01,S1   2021,2021,S,Semi-annual,3406,Euro area,1,Passenger ships,249106,
2021S01,S1   2021,2021,S,Semi-annual,3406,Euro area,2,Liquid bulk carriers,60968,
2021S01,S1   2021,2021,S,Semi-annual,3406,Euro area,3,Container ships,32562,
2021S01,S1   2021,2021,S,Semi-annual,3406,Euro area,4,Dry breakbulk carriers,51009,
2021S01,S1   2021,2021,S,Semi-annual,3406,Euro area,5,Dry bulk carriers,9303,
2021S01,S1   2021,2021,S,Semi-annual,3406,Euro area,6,Roll-on/ roll-off ships,26839,
2021S01,S1   2021,2021,S,Semi-annual,3406,Euro area,7,Liquefied petroleum gas carriers,4754,
2021S01,S1   2021,2021,S,Semi-annual,3406,Euro area,8,Liquefied natural gas carriers,635,
2021S01,S1   2021,2021,S,Semi-annual,3411,CEFTA (Central European Free Trade Agreement),0,All ships,1322,
2021S01,S1   2021,2021,S,Semi-annual,3411,CEFTA (Central European Free Trade Agreement),1,Passenger ships,594,
2021S01,S1   2021,2021,S,Semi-annual,3411,CEFTA (Central European Free Trade Agreement),2,Liquid bulk carriers,77,
2021S01,S1   2021,2021,S,Semi-annual,3411,CEFTA (Central European Free Trade Agreement),3,Container ships,137,
2021S01,S1   2021,2021,S,Semi-annual,3411,CEFTA (Central European Free Trade Agreement),4,Dry breakbulk carriers,418,
2021S01,S1   2021,2021,S,Semi-annual,3411,CEFTA (Central European Free Trade Agreement),5,Dry bulk carriers,31,
2021S01,S1   2021,2021,S,Semi-annual,3411,CEFTA (Central European Free Trade Agreement),7,Liquefied petroleum gas carriers,65,
2021S01,S1   2021,2021,S,Semi-annual,3412,European Union (2020 ??,0,All ships,559544,
2021S01,S1   2021,2021,S,Semi-annual,3412,European Union (2020 ??,1,Passenger ships,344045,
2021S01,S1   2021,2021,S,Semi-annual,3412,European Union (2020 ??,2,Liquid bulk carriers,67259,
2021S01,S1   2021,2021,S,Semi-annual,3412,European Union (2020 ??,3,Container ships,35748,
2021S01,S1   2021,2021,S,Semi-annual,3412,European Union (2020 ??,4,Dry breakbulk carriers,65554,
2021S01,S1   2021,2021,S,Semi-annual,3412,European Union (2020 ??,5,Dry bulk carriers,11348,
2021S01,S1   2021,2021,S,Semi-annual,3412,European Union (2020 ??,6,Roll-on/ roll-off ships,29531,
2021S01,S1   2021,2021,S,Semi-annual,3412,European Union (2020 ??,7,Liquefied petroleum gas carriers,5404,
2021S01,S1   2021,2021,S,Semi-annual,3412,European Union (2020 ??,8,Liquefied natural gas carriers,655,
2021S01,S1   2021,2021,S,Semi-annual,3501,MSG (Melanesian Spearhead Group),0,All ships,2321,
2021S01,S1   2021,2021,S,Semi-annual,3501,MSG (Melanesian Spearhead Group),1,Passenger ships,452,
2021S01,S1   2021,2021,S,Semi-annual,3501,MSG (Melanesian Spearhead Group),2,Liquid bulk carriers,311,
2021S01,S1   2021,2021,S,Semi-annual,3501,MSG (Melanesian Spearhead Group),3,Container ships,665,
2021S01,S1   2021,2021,S,Semi-annual,3501,MSG (Melanesian Spearhead Group),4,Dry breakbulk carriers,637,
2021S01,S1   2021,2021,S,Semi-annual,3501,MSG (Melanesian Spearhead Group),5,Dry bulk carriers,130,
2021S01,S1   2021,2021,S,Semi-annual,3501,MSG (Melanesian Spearhead Group),6,Roll-on/ roll-off ships,33,
2021S01,S1   2021,2021,S,Semi-annual,3501,MSG (Melanesian Spearhead Group),7,Liquefied petroleum gas carriers,38,
2021S01,S1   2021,2021,S,Semi-annual,3501,MSG (Melanesian Spearhead Group),8,Liquefied natural gas carriers,55,
2021S01,S1   2021,2021,S,Semi-annual,360,Indonesia,0,All ships,88557,
2021S01,S1   2021,2021,S,Semi-annual,360,Indonesia,1,Passenger ships,53614,
2021S01,S1   2021,2021,S,Semi-annual,360,Indonesia,2,Liquid bulk carriers,10264,
2021S01,S1   2021,2021,S,Semi-annual,360,Indonesia,3,Container ships,7705,
2021S01,S1   2021,2021,S,Semi-annual,360,Indonesia,4,Dry breakbulk carriers,7802,
2021S01,S1   2021,2021,S,Semi-annual,360,Indonesia,5,Dry bulk carriers,5077,
2021S01,S1   2021,2021,S,Semi-annual,360,Indonesia,6,Roll-on/ roll-off ships,2162,
2021S01,S1   2021,2021,S,Semi-annual,360,Indonesia,7,Liquefied petroleum gas carriers,1764,
2021S01,S1   2021,2021,S,Semi-annual,360,Indonesia,8,Liquefied natural gas carriers,169,
2021S01,S1   2021,2021,S,Semi-annual,380,Italy,0,All ships,105521,
2021S01,S1   2021,2021,S,Semi-annual,380,Italy,1,Passenger ships,87540,
2021S01,S1   2021,2021,S,Semi-annual,380,Italy,2,Liquid bulk carriers,4439,
2021S01,S1   2021,2021,S,Semi-annual,380,Italy,3,Container ships,3887,
2021S01,S1   2021,2021,S,Semi-annual,380,Italy,4,Dry breakbulk carriers,3431,
2021S01,S1   2021,2021,S,Semi-annual,380,Italy,5,Dry bulk carriers,1038,
2021S01,S1   2021,2021,S,Semi-annual,380,Italy,6,Roll-on/ roll-off ships,4685,
2021S01,S1   2021,2021,S,Semi-annual,380,Italy,7,Liquefied petroleum gas carriers,501,
2021S01,S1   2021,2021,S,Semi-annual,3901,APEC (Asia-Pacific Economic Cooperation),0,All ships,783097,
2021S01,S1   2021,2021,S,Semi-annual,3901,APEC (Asia-Pacific Economic Cooperation),1,Passenger ships,284465,
2021S01,S1   2021,2021,S,Semi-annual,3901,APEC (Asia-Pacific Economic Cooperation),2,Liquid bulk carriers,132008,
2021S01,S1   2021,2021,S,Semi-annual,3901,APEC (Asia-Pacific Economic Cooperation),3,Container ships,133739,
2021S01,S1   2021,2021,S,Semi-annual,3901,APEC (Asia-Pacific Economic Cooperation),4,Dry breakbulk carriers,80424,
2021S01,S1   2021,2021,S,Semi-annual,3901,APEC (Asia-Pacific Economic Cooperation),5,Dry bulk carriers,92945,
2021S01,S1   2021,2021,S,Semi-annual,3901,APEC (Asia-Pacific Economic Cooperation),6,Roll-on/ roll-off ships,38266,
2021S01,S1   2021,2021,S,Semi-annual,3901,APEC (Asia-Pacific Economic Cooperation),7,Liquefied petroleum gas carriers,17019,
