Period,Period Label,Year,Frequency,Frequency Label,Economy,Economy Label,CommercialMarket,CommercialMarket Label,Number of port calls,Number of port calls Footnote
2020S01,S1   2020,2020,S,Semi-annual,3108,WAEMU (West African Economic and Monetary Union),7,Liquefied petroleum gas carriers,81,
2020S01,S1   2020,2020,S,Semi-annual,3109,CEPGL (Economic Community of the Great Lakes Countries),0,All ships,164,
2020S01,S1   2020,2020,S,Semi-annual,3109,CEPGL (Economic Community of the Great Lakes Countries),2,Liquid bulk carriers,18,
2020S01,S1   2020,2020,S,Semi-annual,3109,CEPGL (Economic Community of the Great Lakes Countries),4,Dry breakbulk carriers,110,
2020S01,S1   2020,2020,S,Semi-annual,3109,CEPGL (Economic Community of the Great Lakes Countries),5,Dry bulk carriers,36,
2020S01,S1   2020,2020,S,Semi-annual,3110,EAC (East African Community),0,All ships,1788,
2020S01,S1   2020,2020,S,Semi-annual,3110,EAC (East African Community),1,Passenger ships,375,
2020S01,S1   2020,2020,S,Semi-annual,3110,EAC (East African Community),2,Liquid bulk carriers,242,
2020S01,S1   2020,2020,S,Semi-annual,3110,EAC (East African Community),3,Container ships,405,
2020S01,S1   2020,2020,S,Semi-annual,3110,EAC (East African Community),4,Dry breakbulk carriers,235,
2020S01,S1   2020,2020,S,Semi-annual,3110,EAC (East African Community),5,Dry bulk carriers,347,
2020S01,S1   2020,2020,S,Semi-annual,3110,EAC (East African Community),6,Roll-on/ roll-off ships,184,
2020S01,S1   2020,2020,S,Semi-annual,3111,SACU (Southern African Customs Union),0,All ships,4203,
2020S01,S1   2020,2020,S,Semi-annual,3111,SACU (Southern African Customs Union),1,Passenger ships,157,
2020S01,S1   2020,2020,S,Semi-annual,3111,SACU (Southern African Customs Union),2,Liquid bulk carriers,912,
2020S01,S1   2020,2020,S,Semi-annual,3111,SACU (Southern African Customs Union),3,Container ships,1038,
2020S01,S1   2020,2020,S,Semi-annual,3111,SACU (Southern African Customs Union),4,Dry breakbulk carriers,390,
2020S01,S1   2020,2020,S,Semi-annual,3111,SACU (Southern African Customs Union),5,Dry bulk carriers,1434,
2020S01,S1   2020,2020,S,Semi-annual,3111,SACU (Southern African Customs Union),6,Roll-on/ roll-off ships,218,
2020S01,S1   2020,2020,S,Semi-annual,3111,SACU (Southern African Customs Union),7,Liquefied petroleum gas carriers,54,
2020S01,S1   2020,2020,S,Semi-annual,3112,CEN-SAD (Community of Sahel-Saharan States),0,All ships,26507,
2020S01,S1   2020,2020,S,Semi-annual,3112,CEN-SAD (Community of Sahel-Saharan States),1,Passenger ships,4234,
2020S01,S1   2020,2020,S,Semi-annual,3112,CEN-SAD (Community of Sahel-Saharan States),2,Liquid bulk carriers,3910,
2020S01,S1   2020,2020,S,Semi-annual,3112,CEN-SAD (Community of Sahel-Saharan States),3,Container ships,7197,
2020S01,S1   2020,2020,S,Semi-annual,3112,CEN-SAD (Community of Sahel-Saharan States),4,Dry breakbulk carriers,4820,
2020S01,S1   2020,2020,S,Semi-annual,3112,CEN-SAD (Community of Sahel-Saharan States),5,Dry bulk carriers,3318,
2020S01,S1   2020,2020,S,Semi-annual,3112,CEN-SAD (Community of Sahel-Saharan States),6,Roll-on/ roll-off ships,2210,
2020S01,S1   2020,2020,S,Semi-annual,3112,CEN-SAD (Community of Sahel-Saharan States),7,Liquefied petroleum gas carriers,663,
2020S01,S1   2020,2020,S,Semi-annual,3112,CEN-SAD (Community of Sahel-Saharan States),8,Liquefied natural gas carriers,155,
2020S01,S1   2020,2020,S,Semi-annual,3113,IGAD (Intergovernmental Authority on Development),0,All ships,2304,
2020S01,S1   2020,2020,S,Semi-annual,3113,IGAD (Intergovernmental Authority on Development),2,Liquid bulk carriers,426,
2020S01,S1   2020,2020,S,Semi-annual,3113,IGAD (Intergovernmental Authority on Development),3,Container ships,618,
2020S01,S1   2020,2020,S,Semi-annual,3113,IGAD (Intergovernmental Authority on Development),4,Dry breakbulk carriers,465,
2020S01,S1   2020,2020,S,Semi-annual,3113,IGAD (Intergovernmental Authority on Development),5,Dry bulk carriers,467,
2020S01,S1   2020,2020,S,Semi-annual,3113,IGAD (Intergovernmental Authority on Development),6,Roll-on/ roll-off ships,328,
2020S01,S1   2020,2020,S,Semi-annual,3114,United Nations member States,0,All ships,1828118,
2020S01,S1   2020,2020,S,Semi-annual,3114,United Nations member States,1,Passenger ships,946945,
2020S01,S1   2020,2020,S,Semi-annual,3114,United Nations member States,2,Liquid bulk carriers,235589,
2020S01,S1   2020,2020,S,Semi-annual,3114,United Nations member States,3,Container ships,210248,
2020S01,S1   2020,2020,S,Semi-annual,3114,United Nations member States,4,Dry breakbulk carriers,196754,
2020S01,S1   2020,2020,S,Semi-annual,3114,United Nations member States,5,Dry bulk carriers,126881,
2020S01,S1   2020,2020,S,Semi-annual,3114,United Nations member States,6,Roll-on/ roll-off ships,80521,
2020S01,S1   2020,2020,S,Semi-annual,3114,United Nations member States,7,Liquefied petroleum gas carriers,25196,
2020S01,S1   2020,2020,S,Semi-annual,3114,United Nations member States,8,Liquefied natural gas carriers,5984,
2020S01,S1   2020,2020,S,Semi-annual,3201,CAN (Andean Community),0,All ships,8214,
2020S01,S1   2020,2020,S,Semi-annual,3201,CAN (Andean Community),1,Passenger ships,233,
2020S01,S1   2020,2020,S,Semi-annual,3201,CAN (Andean Community),2,Liquid bulk carriers,1561,
2020S01,S1   2020,2020,S,Semi-annual,3201,CAN (Andean Community),3,Container ships,3284,
2020S01,S1   2020,2020,S,Semi-annual,3201,CAN (Andean Community),4,Dry breakbulk carriers,986,
2020S01,S1   2020,2020,S,Semi-annual,3201,CAN (Andean Community),5,Dry bulk carriers,1585,
2020S01,S1   2020,2020,S,Semi-annual,3201,CAN (Andean Community),6,Roll-on/ roll-off ships,338,
2020S01,S1   2020,2020,S,Semi-annual,3201,CAN (Andean Community),7,Liquefied petroleum gas carriers,187,
2020S01,S1   2020,2020,S,Semi-annual,3201,CAN (Andean Community),8,Liquefied natural gas carriers,40,
2020S01,S1   2020,2020,S,Semi-annual,3202,CACM (Central American Common Market),0,All ships,8152,
2020S01,S1   2020,2020,S,Semi-annual,3202,CACM (Central American Common Market),1,Passenger ships,409,
2020S01,S1   2020,2020,S,Semi-annual,3202,CACM (Central American Common Market),2,Liquid bulk carriers,1853,
2020S01,S1   2020,2020,S,Semi-annual,3202,CACM (Central American Common Market),3,Container ships,4393,
2020S01,S1   2020,2020,S,Semi-annual,3202,CACM (Central American Common Market),4,Dry breakbulk carriers,450,
2020S01,S1   2020,2020,S,Semi-annual,3202,CACM (Central American Common Market),5,Dry bulk carriers,626,
2020S01,S1   2020,2020,S,Semi-annual,3202,CACM (Central American Common Market),6,Roll-on/ roll-off ships,337,
2020S01,S1   2020,2020,S,Semi-annual,3202,CACM (Central American Common Market),7,Liquefied petroleum gas carriers,84,
2020S01,S1   2020,2020,S,Semi-annual,3203,CARICOM (Caribbean Community),0,All ships,12208,
2020S01,S1   2020,2020,S,Semi-annual,3203,CARICOM (Caribbean Community),1,Passenger ships,4588,
2020S01,S1   2020,2020,S,Semi-annual,3203,CARICOM (Caribbean Community),2,Liquid bulk carriers,1891,
2020S01,S1   2020,2020,S,Semi-annual,3203,CARICOM (Caribbean Community),3,Container ships,2765,
2020S01,S1   2020,2020,S,Semi-annual,3203,CARICOM (Caribbean Community),4,Dry breakbulk carriers,1721,
2020S01,S1   2020,2020,S,Semi-annual,3203,CARICOM (Caribbean Community),5,Dry bulk carriers,389,
2020S01,S1   2020,2020,S,Semi-annual,3203,CARICOM (Caribbean Community),6,Roll-on/ roll-off ships,513,
2020S01,S1   2020,2020,S,Semi-annual,3203,CARICOM (Caribbean Community),7,Liquefied petroleum gas carriers,242,
2020S01,S1   2020,2020,S,Semi-annual,3203,CARICOM (Caribbean Community),8,Liquefied natural gas carriers,99,
2020S01,S1   2020,2020,S,Semi-annual,3205,LAIA (Latin American Integration Association),0,All ships,56303,
2020S01,S1   2020,2020,S,Semi-annual,3205,LAIA (Latin American Integration Association),1,Passenger ships,12151,
2020S01,S1   2020,2020,S,Semi-annual,3205,LAIA (Latin American Integration Association),2,Liquid bulk carriers,12259,
2020S01,S1   2020,2020,S,Semi-annual,3205,LAIA (Latin American Integration Association),3,Container ships,12848,
2020S01,S1   2020,2020,S,Semi-annual,3205,LAIA (Latin American Integration Association),4,Dry breakbulk carriers,4428,
2020S01,S1   2020,2020,S,Semi-annual,3205,LAIA (Latin American Integration Association),5,Dry bulk carriers,10978,
2020S01,S1   2020,2020,S,Semi-annual,3205,LAIA (Latin American Integration Association),6,Roll-on/ roll-off ships,2339,
2020S01,S1   2020,2020,S,Semi-annual,3205,LAIA (Latin American Integration Association),7,Liquefied petroleum gas carriers,1210,
2020S01,S1   2020,2020,S,Semi-annual,3205,LAIA (Latin American Integration Association),8,Liquefied natural gas carriers,90,
2020S01,S1   2020,2020,S,Semi-annual,3206,NAFTA (North American Free Trade Agreement),0,All ships,176618,
2020S01,S1   2020,2020,S,Semi-annual,3206,NAFTA (North American Free Trade Agreement),1,Passenger ships,123696,
2020S01,S1   2020,2020,S,Semi-annual,3206,NAFTA (North American Free Trade Agreement),2,Liquid bulk carriers,14804,
2020S01,S1   2020,2020,S,Semi-annual,3206,NAFTA (North American Free Trade Agreement),3,Container ships,12578,
2020S01,S1   2020,2020,S,Semi-annual,3206,NAFTA (North American Free Trade Agreement),4,Dry breakbulk carriers,4879,
2020S01,S1   2020,2020,S,Semi-annual,3206,NAFTA (North American Free Trade Agreement),5,Dry bulk carriers,12841,
2020S01,S1   2020,2020,S,Semi-annual,3206,NAFTA (North American Free Trade Agreement),6,Roll-on/ roll-off ships,6052,
2020S01,S1   2020,2020,S,Semi-annual,3206,NAFTA (North American Free Trade Agreement),7,Liquefied petroleum gas carriers,1342,
2020S01,S1   2020,2020,S,Semi-annual,3206,NAFTA (North American Free Trade Agreement),8,Liquefied natural gas carriers,426,
2020S01,S1   2020,2020,S,Semi-annual,3207,OECS (Organisation of Eastern Caribbean States),0,All ships,3204,
2020S01,S1   2020,2020,S,Semi-annual,3207,OECS (Organisation of Eastern Caribbean States),1,Passenger ships,1966,
2020S01,S1   2020,2020,S,Semi-annual,3207,OECS (Organisation of Eastern Caribbean States),2,Liquid bulk carriers,326,
2020S01,S1   2020,2020,S,Semi-annual,3207,OECS (Organisation of Eastern Caribbean States),3,Container ships,295,
2020S01,S1   2020,2020,S,Semi-annual,3207,OECS (Organisation of Eastern Caribbean States),4,Dry breakbulk carriers,513,
2020S01,S1   2020,2020,S,Semi-annual,3207,OECS (Organisation of Eastern Caribbean States),6,Roll-on/ roll-off ships,104,
2020S01,S1   2020,2020,S,Semi-annual,3208,MERCOSUR (Southern Common Market),0,All ships,23515,
2020S01,S1   2020,2020,S,Semi-annual,3208,MERCOSUR (Southern Common Market),1,Passenger ships,3350,
2020S01,S1   2020,2020,S,Semi-annual,3208,MERCOSUR (Southern Common Market),2,Liquid bulk carriers,5750,
2020S01,S1   2020,2020,S,Semi-annual,3208,MERCOSUR (Southern Common Market),3,Container ships,4585,
2020S01,S1   2020,2020,S,Semi-annual,3208,MERCOSUR (Southern Common Market),4,Dry breakbulk carriers,1753,
2020S01,S1   2020,2020,S,Semi-annual,3208,MERCOSUR (Southern Common Market),5,Dry bulk carriers,6996,
2020S01,S1   2020,2020,S,Semi-annual,3208,MERCOSUR (Southern Common Market),6,Roll-on/ roll-off ships,418,
2020S01,S1   2020,2020,S,Semi-annual,3208,MERCOSUR (Southern Common Market),7,Liquefied petroleum gas carriers,648,
2020S01,S1   2020,2020,S,Semi-annual,3208,MERCOSUR (Southern Common Market),8,Liquefied natural gas carriers,15,
2020S01,S1   2020,2020,S,Semi-annual,3209,ALBA-TCP (Bolivarian Alliance for the Peoples of Our America - Peoples' Trade Treaty),0,All ships,6203,
2020S01,S1   2020,2020,S,Semi-annual,3209,ALBA-TCP (Bolivarian Alliance for the Peoples of Our America - Peoples' Trade Treaty),1,Passenger ships,2735,
2020S01,S1   2020,2020,S,Semi-annual,3209,ALBA-TCP (Bolivarian Alliance for the Peoples of Our America - Peoples' Trade Treaty),2,Liquid bulk carriers,1313,
2020S01,S1   2020,2020,S,Semi-annual,3209,ALBA-TCP (Bolivarian Alliance for the Peoples of Our America - Peoples' Trade Treaty),3,Container ships,642,
2020S01,S1   2020,2020,S,Semi-annual,3209,ALBA-TCP (Bolivarian Alliance for the Peoples of Our America - Peoples' Trade Treaty),4,Dry breakbulk carriers,838,
2020S01,S1   2020,2020,S,Semi-annual,3209,ALBA-TCP (Bolivarian Alliance for the Peoples of Our America - Peoples' Trade Treaty),5,Dry bulk carriers,463,
2020S01,S1   2020,2020,S,Semi-annual,3209,ALBA-TCP (Bolivarian Alliance for the Peoples of Our America - Peoples' Trade Treaty),6,Roll-on/ roll-off ships,146,
2020S01,S1   2020,2020,S,Semi-annual,3209,ALBA-TCP (Bolivarian Alliance for the Peoples of Our America - Peoples' Trade Treaty),7,Liquefied petroleum gas carriers,66,
2020S01,S1   2020,2020,S,Semi-annual,3211,ACS (Association of Caribbean States),0,All ships,38366,
2020S01,S1   2020,2020,S,Semi-annual,3211,ACS (Association of Caribbean States),1,Passenger ships,7791,
2020S01,S1   2020,2020,S,Semi-annual,3211,ACS (Association of Caribbean States),2,Liquid bulk carriers,7771,
2020S01,S1   2020,2020,S,Semi-annual,3211,ACS (Association of Caribbean States),3,Container ships,11973,
2020S01,S1   2020,2020,S,Semi-annual,3211,ACS (Association of Caribbean States),4,Dry breakbulk carriers,3986,
2020S01,S1   2020,2020,S,Semi-annual,3211,ACS (Association of Caribbean States),5,Dry bulk carriers,3658,
2020S01,S1   2020,2020,S,Semi-annual,3211,ACS (Association of Caribbean States),6,Roll-on/ roll-off ships,2301,
2020S01,S1   2020,2020,S,Semi-annual,3211,ACS (Association of Caribbean States),7,Liquefied petroleum gas carriers,749,
2020S01,S1   2020,2020,S,Semi-annual,3211,ACS (Association of Caribbean States),8,Liquefied natural gas carriers,137,
2020S01,S1   2020,2020,S,Semi-annual,3301,ASEAN (Association of Southeast Asian Nations),0,All ships,167734,
2020S01,S1   2020,2020,S,Semi-annual,3301,ASEAN (Association of Southeast Asian Nations),1,Passenger ships,57842,
2020S01,S1   2020,2020,S,Semi-annual,3301,ASEAN (Association of Southeast Asian Nations),2,Liquid bulk carriers,40321,
2020S01,S1   2020,2020,S,Semi-annual,3301,ASEAN (Association of Southeast Asian Nations),3,Container ships,34346,
2020S01,S1   2020,2020,S,Semi-annual,3301,ASEAN (Association of Southeast Asian Nations),4,Dry breakbulk carriers,17988,
2020S01,S1   2020,2020,S,Semi-annual,3301,ASEAN (Association of Southeast Asian Nations),5,Dry bulk carriers,9102,
2020S01,S1   2020,2020,S,Semi-annual,3301,ASEAN (Association of Southeast Asian Nations),6,Roll-on/ roll-off ships,3585,
2020S01,S1   2020,2020,S,Semi-annual,3301,ASEAN (Association of Southeast Asian Nations),7,Liquefied petroleum gas carriers,4145,
2020S01,S1   2020,2020,S,Semi-annual,3301,ASEAN (Association of Southeast Asian Nations),8,Liquefied natural gas carriers,405,
2020S01,S1   2020,2020,S,Semi-annual,3302,APTA (Asia-Pacific Trade Agreement),0,All ships,185993,
2020S01,S1   2020,2020,S,Semi-annual,3302,APTA (Asia-Pacific Trade Agreement),1,Passenger ships,18094,
2020S01,S1   2020,2020,S,Semi-annual,3302,APTA (Asia-Pacific Trade Agreement),2,Liquid bulk carriers,35768,
2020S01,S1   2020,2020,S,Semi-annual,3302,APTA (Asia-Pacific Trade Agreement),3,Container ships,52815,
2020S01,S1   2020,2020,S,Semi-annual,3302,APTA (Asia-Pacific Trade Agreement),4,Dry breakbulk carriers,26386,
2020S01,S1   2020,2020,S,Semi-annual,3302,APTA (Asia-Pacific Trade Agreement),5,Dry bulk carriers,40512,
2020S01,S1   2020,2020,S,Semi-annual,3302,APTA (Asia-Pacific Trade Agreement),6,Roll-on/ roll-off ships,4962,
2020S01,S1   2020,2020,S,Semi-annual,3302,APTA (Asia-Pacific Trade Agreement),7,Liquefied petroleum gas carriers,6433,
2020S01,S1   2020,2020,S,Semi-annual,3302,APTA (Asia-Pacific Trade Agreement),8,Liquefied natural gas carriers,1023,
2020S01,S1   2020,2020,S,Semi-annual,3303,GCC (The Cooperation Council for the Arab States of the Gulf),0,All ships,27124,
2020S01,S1   2020,2020,S,Semi-annual,3303,GCC (The Cooperation Council for the Arab States of the Gulf),1,Passenger ships,2253,
2020S01,S1   2020,2020,S,Semi-annual,3303,GCC (The Cooperation Council for the Arab States of the Gulf),2,Liquid bulk carriers,9513,
2020S01,S1   2020,2020,S,Semi-annual,3303,GCC (The Cooperation Council for the Arab States of the Gulf),3,Container ships,7301,
2020S01,S1   2020,2020,S,Semi-annual,3303,GCC (The Cooperation Council for the Arab States of the Gulf),4,Dry breakbulk carriers,2178,
2020S01,S1   2020,2020,S,Semi-annual,3303,GCC (The Cooperation Council for the Arab States of the Gulf),5,Dry bulk carriers,3105,
2020S01,S1   2020,2020,S,Semi-annual,3303,GCC (The Cooperation Council for the Arab States of the Gulf),6,Roll-on/ roll-off ships,1437,
2020S01,S1   2020,2020,S,Semi-annual,3303,GCC (The Cooperation Council for the Arab States of the Gulf),7,Liquefied petroleum gas carriers,667,
2020S01,S1   2020,2020,S,Semi-annual,3303,GCC (The Cooperation Council for the Arab States of the Gulf),8,Liquefied natural gas carriers,670,
2020S01,S1   2020,2020,S,Semi-annual,3304,SAARC (South Asian Association for Regional Cooperation),0,All ships,24443,
2020S01,S1   2020,2020,S,Semi-annual,3304,SAARC (South Asian Association for Regional Cooperation),1,Passenger ships,547,
2020S01,S1   2020,2020,S,Semi-annual,3304,SAARC (South Asian Association for Regional Cooperation),2,Liquid bulk carriers,5709,
2020S01,S1   2020,2020,S,Semi-annual,3304,SAARC (South Asian Association for Regional Cooperation),3,Container ships,6814,
2020S01,S1   2020,2020,S,Semi-annual,3304,SAARC (South Asian Association for Regional Cooperation),4,Dry breakbulk carriers,4379,
2020S01,S1   2020,2020,S,Semi-annual,3304,SAARC (South Asian Association for Regional Cooperation),5,Dry bulk carriers,5532,
2020S01,S1   2020,2020,S,Semi-annual,3304,SAARC (South Asian Association for Regional Cooperation),6,Roll-on/ roll-off ships,291,
2020S01,S1   2020,2020,S,Semi-annual,3304,SAARC (South Asian Association for Regional Cooperation),7,Liquefied petroleum gas carriers,927,
2020S01,S1   2020,2020,S,Semi-annual,3304,SAARC (South Asian Association for Regional Cooperation),8,Liquefied natural gas carriers,244,
2020S01,S1   2020,2020,S,Semi-annual,3305,"ASEAN (Association of Southeast Asian Nations) plus China, Japan and Republic of Korea",0,All ships,461652,
2020S01,S1   2020,2020,S,Semi-annual,3305,"ASEAN (Association of Southeast Asian Nations) plus China, Japan and Republic of Korea",1,Passenger ships,118382,
2020S01,S1   2020,2020,S,Semi-annual,3305,"ASEAN (Association of Southeast Asian Nations) plus China, Japan and Republic of Korea",2,Liquid bulk carriers,92091,
2020S01,S1   2020,2020,S,Semi-annual,3305,"ASEAN (Association of Southeast Asian Nations) plus China, Japan and Republic of Korea",3,Container ships,100213,
2020S01,S1   2020,2020,S,Semi-annual,3305,"ASEAN (Association of Southeast Asian Nations) plus China, Japan and Republic of Korea",4,Dry breakbulk carriers,52649,
2020S01,S1   2020,2020,S,Semi-annual,3305,"ASEAN (Association of Southeast Asian Nations) plus China, Japan and Republic of Korea",5,Dry bulk carriers,59027,
2020S01,S1   2020,2020,S,Semi-annual,3305,"ASEAN (Association of Southeast Asian Nations) plus China, Japan and Republic of Korea",6,Roll-on/ roll-off ships,24434,
2020S01,S1   2020,2020,S,Semi-annual,3305,"ASEAN (Association of Southeast Asian Nations) plus China, Japan and Republic of Korea",7,Liquefied petroleum gas carriers,12696,
2020S01,S1   2020,2020,S,Semi-annual,3305,"ASEAN (Association of Southeast Asian Nations) plus China, Japan and Republic of Korea",8,Liquefied natural gas carriers,2160,
2020S01,S1   2020,2020,S,Semi-annual,3306,ECO (Economic Cooperation Organization),0,All ships,87230,
2020S01,S1   2020,2020,S,Semi-annual,3306,ECO (Economic Cooperation Organization),1,Passenger ships,58700,
2020S01,S1   2020,2020,S,Semi-annual,3306,ECO (Economic Cooperation Organization),2,Liquid bulk carriers,4687,
2020S01,S1   2020,2020,S,Semi-annual,3306,ECO (Economic Cooperation Organization),3,Container ships,6487,
2020S01,S1   2020,2020,S,Semi-annual,3306,ECO (Economic Cooperation Organization),4,Dry breakbulk carriers,11543,
2020S01,S1   2020,2020,S,Semi-annual,3306,ECO (Economic Cooperation Organization),5,Dry bulk carriers,2625,
2020S01,S1   2020,2020,S,Semi-annual,3306,ECO (Economic Cooperation Organization),6,Roll-on/ roll-off ships,2619,
2020S01,S1   2020,2020,S,Semi-annual,3306,ECO (Economic Cooperation Organization),7,Liquefied petroleum gas carriers,424,
2020S01,S1   2020,2020,S,Semi-annual,3306,ECO (Economic Cooperation Organization),8,Liquefied natural gas carriers,145,
2020S01,S1   2020,2020,S,Semi-annual,3307,African Union,0,All ships,43166,
2020S01,S1   2020,2020,S,Semi-annual,3307,African Union,1,Passenger ships,6039,
2020S01,S1   2020,2020,S,Semi-annual,3307,African Union,2,Liquid bulk carriers,6888,
2020S01,S1   2020,2020,S,Semi-annual,3307,African Union,3,Container ships,10700,
2020S01,S1   2020,2020,S,Semi-annual,3307,African Union,4,Dry breakbulk carriers,8650,
2020S01,S1   2020,2020,S,Semi-annual,3307,African Union,5,Dry bulk carriers,6592,
2020S01,S1   2020,2020,S,Semi-annual,3307,African Union,6,Roll-on/ roll-off ships,2828,
2020S01,S1   2020,2020,S,Semi-annual,3307,African Union,7,Liquefied petroleum gas carriers,1162,
2020S01,S1   2020,2020,S,Semi-annual,3307,African Union,8,Liquefied natural gas carriers,307,
2020S01,S1   2020,2020,S,Semi-annual,3310,"ADB (African Development Bank), developing member countries",0,All ships,297812,
2020S01,S1   2020,2020,S,Semi-annual,3310,"ADB (African Development Bank), developing member countries",1,Passenger ships,75014,
2020S01,S1   2020,2020,S,Semi-annual,3310,"ADB (African Development Bank), developing member countries",2,Liquid bulk carriers,52915,
2020S01,S1   2020,2020,S,Semi-annual,3310,"ADB (African Development Bank), developing member countries",3,Container ships,70237,
2020S01,S1   2020,2020,S,Semi-annual,3310,"ADB (African Development Bank), developing member countries",4,Dry breakbulk carriers,38282,
2020S01,S1   2020,2020,S,Semi-annual,3310,"ADB (African Development Bank), developing member countries",5,Dry bulk carriers,45161,
2020S01,S1   2020,2020,S,Semi-annual,3310,"ADB (African Development Bank), developing member countries",6,Roll-on/ roll-off ships,6110,
2020S01,S1   2020,2020,S,Semi-annual,3310,"ADB (African Development Bank), developing member countries",7,Liquefied petroleum gas carriers,8932,
2020S01,S1   2020,2020,S,Semi-annual,3310,"ADB (African Development Bank), developing member countries",8,Liquefied natural gas carriers,1161,
2020S01,S1   2020,2020,S,Semi-annual,3311,ADB: Group A,0,All ships,2031,
2020S01,S1   2020,2020,S,Semi-annual,3311,ADB: Group A,1,Passenger ships,69,
2020S01,S1   2020,2020,S,Semi-annual,3311,ADB: Group A,2,Liquid bulk carriers,470,
2020S01,S1   2020,2020,S,Semi-annual,3311,ADB: Group A,3,Container ships,1037,
2020S01,S1   2020,2020,S,Semi-annual,3311,ADB: Group A,4,Dry breakbulk carriers,306,
2020S01,S1   2020,2020,S,Semi-annual,3311,ADB: Group A,5,Dry bulk carriers,138,
2020S01,S1   2020,2020,S,Semi-annual,3311,ADB: Group A,6,Roll-on/ roll-off ships,11,
2020S01,S1   2020,2020,S,Semi-annual,3312,ADB: Group B,0,All ships,24095,
2020S01,S1   2020,2020,S,Semi-annual,3312,ADB: Group B,1,Passenger ships,1087,
2020S01,S1   2020,2020,S,Semi-annual,3312,ADB: Group B,2,Liquid bulk carriers,5608,
2020S01,S1   2020,2020,S,Semi-annual,3312,ADB: Group B,3,Container ships,5581,
2020S01,S1   2020,2020,S,Semi-annual,3312,ADB: Group B,4,Dry breakbulk carriers,4946,
2020S01,S1   2020,2020,S,Semi-annual,3312,ADB: Group B,5,Dry bulk carriers,5524,
2020S01,S1   2020,2020,S,Semi-annual,3312,ADB: Group B,6,Roll-on/ roll-off ships,189,
2020S01,S1   2020,2020,S,Semi-annual,3312,ADB: Group B,7,Liquefied petroleum gas carriers,859,
2020S01,S1   2020,2020,S,Semi-annual,3312,ADB: Group B,8,Liquefied natural gas carriers,301,
2020S01,S1   2020,2020,S,Semi-annual,3313,ADB: Group C,0,All ships,271686,
2020S01,S1   2020,2020,S,Semi-annual,3313,ADB: Group C,1,Passenger ships,73858,
2020S01,S1   2020,2020,S,Semi-annual,3313,ADB: Group C,2,Liquid bulk carriers,46837,
2020S01,S1   2020,2020,S,Semi-annual,3313,ADB: Group C,3,Container ships,63619,
2020S01,S1   2020,2020,S,Semi-annual,3313,ADB: Group C,4,Dry breakbulk carriers,33030,
2020S01,S1   2020,2020,S,Semi-annual,3313,ADB: Group C,5,Dry bulk carriers,39499,
2020S01,S1   2020,2020,S,Semi-annual,3313,ADB: Group C,6,Roll-on/ roll-off ships,5910,
2020S01,S1   2020,2020,S,Semi-annual,3313,ADB: Group C,7,Liquefied petroleum gas carriers,8073,
2020S01,S1   2020,2020,S,Semi-annual,3313,ADB: Group C,8,Liquefied natural gas carriers,860,
2020S01,S1   2020,2020,S,Semi-annual,3320,ECA (Economic Commission for Africa),0,All ships,43166,
2020S01,S1   2020,2020,S,Semi-annual,3320,ECA (Economic Commission for Africa),1,Passenger ships,6039,
2020S01,S1   2020,2020,S,Semi-annual,3320,ECA (Economic Commission for Africa),2,Liquid bulk carriers,6888,
2020S01,S1   2020,2020,S,Semi-annual,3320,ECA (Economic Commission for Africa),3,Container ships,10700,
2020S01,S1   2020,2020,S,Semi-annual,3320,ECA (Economic Commission for Africa),4,Dry breakbulk carriers,8650,
2020S01,S1   2020,2020,S,Semi-annual,3320,ECA (Economic Commission for Africa),5,Dry bulk carriers,6592,
2020S01,S1   2020,2020,S,Semi-annual,3320,ECA (Economic Commission for Africa),6,Roll-on/ roll-off ships,2828,
2020S01,S1   2020,2020,S,Semi-annual,3320,ECA (Economic Commission for Africa),7,Liquefied petroleum gas carriers,1162,
2020S01,S1   2020,2020,S,Semi-annual,3320,ECA (Economic Commission for Africa),8,Liquefied natural gas carriers,307,
2020S01,S1   2020,2020,S,Semi-annual,3330,ECLAC (Economic Commission for Latin America and the Caribbean),0,All ships,77235,
2020S01,S1   2020,2020,S,Semi-annual,3330,ECLAC (Economic Commission for Latin America and the Caribbean),1,Passenger ships,18165,
2020S01,S1   2020,2020,S,Semi-annual,3330,ECLAC (Economic Commission for Latin America and the Caribbean),2,Liquid bulk carriers,15219,
2020S01,S1   2020,2020,S,Semi-annual,3330,ECLAC (Economic Commission for Latin America and the Caribbean),3,Container ships,19339,
2020S01,S1   2020,2020,S,Semi-annual,3330,ECLAC (Economic Commission for Latin America and the Caribbean),4,Dry breakbulk carriers,7498,
2020S01,S1   2020,2020,S,Semi-annual,3330,ECLAC (Economic Commission for Latin America and the Caribbean),5,Dry bulk carriers,12071,
2020S01,S1   2020,2020,S,Semi-annual,3330,ECLAC (Economic Commission for Latin America and the Caribbean),6,Roll-on/ roll-off ships,3201,
2020S01,S1   2020,2020,S,Semi-annual,3330,ECLAC (Economic Commission for Latin America and the Caribbean),7,Liquefied petroleum gas carriers,1541,
2020S01,S1   2020,2020,S,Semi-annual,3330,ECLAC (Economic Commission for Latin America and the Caribbean),8,Liquefied natural gas carriers,201,
2020S01,S1   2020,2020,S,Semi-annual,3333,ECA: Mineral-rich countries,0,All ships,14338,
2020S01,S1   2020,2020,S,Semi-annual,3333,ECA: Mineral-rich countries,1,Passenger ships,715,
