Period,Period Label,Year,Frequency,Frequency Label,Economy,Economy Label,CommercialMarket,CommercialMarket Label,Number of port calls,Number of port calls Footnote
2018S01,S1   2018,2018,S,Semi-annual,1430,Developing economies: Asia,5,Dry bulk carriers,50947,
2018S01,S1   2018,2018,S,Semi-annual,1430,Developing economies: Asia,6,Roll-on/ roll-off ships,14263,
2018S01,S1   2018,2018,S,Semi-annual,1430,Developing economies: Asia,7,Liquefied petroleum gas carriers,9333,
2018S01,S1   2018,2018,S,Semi-annual,1430,Developing economies: Asia,8,Liquefied natural gas carriers,1641,
2018S01,S1   2018,2018,S,Semi-annual,1450,Developing economies: Oceania,0,All ships,6339,
2018S01,S1   2018,2018,S,Semi-annual,1450,Developing economies: Oceania,1,Passenger ships,3066,
2018S01,S1   2018,2018,S,Semi-annual,1450,Developing economies: Oceania,2,Liquid bulk carriers,405,
2018S01,S1   2018,2018,S,Semi-annual,1450,Developing economies: Oceania,3,Container ships,1092,
2018S01,S1   2018,2018,S,Semi-annual,1450,Developing economies: Oceania,4,Dry breakbulk carriers,1438,
2018S01,S1   2018,2018,S,Semi-annual,1450,Developing economies: Oceania,5,Dry bulk carriers,233,
2018S01,S1   2018,2018,S,Semi-annual,1450,Developing economies: Oceania,6,Roll-on/ roll-off ships,64,
2018S01,S1   2018,2018,S,Semi-annual,1450,Developing economies: Oceania,8,Liquefied natural gas carriers,41,
2018S01,S1   2018,2018,S,Semi-annual,1460,Developing economies: Asia and Oceania,0,All ships,472156,
2018S01,S1   2018,2018,S,Semi-annual,1460,Developing economies: Asia and Oceania,1,Passenger ships,150357,
2018S01,S1   2018,2018,S,Semi-annual,1460,Developing economies: Asia and Oceania,2,Liquid bulk carriers,84644,
2018S01,S1   2018,2018,S,Semi-annual,1460,Developing economies: Asia and Oceania,3,Container ships,103738,
2018S01,S1   2018,2018,S,Semi-annual,1460,Developing economies: Asia and Oceania,4,Dry breakbulk carriers,56895,
2018S01,S1   2018,2018,S,Semi-annual,1460,Developing economies: Asia and Oceania,5,Dry bulk carriers,51180,
2018S01,S1   2018,2018,S,Semi-annual,1460,Developing economies: Asia and Oceania,6,Roll-on/ roll-off ships,14327,
2018S01,S1   2018,2018,S,Semi-annual,1460,Developing economies: Asia and Oceania,7,Liquefied petroleum gas carriers,9333,
2018S01,S1   2018,2018,S,Semi-annual,1460,Developing economies: Asia and Oceania,8,Liquefied natural gas carriers,1682,
2018S01,S1   2018,2018,S,Semi-annual,1500,Developed economies,0,All ships,1386092,
2018S01,S1   2018,2018,S,Semi-annual,1500,Developed economies,1,Passenger ships,875024,
2018S01,S1   2018,2018,S,Semi-annual,1500,Developed economies,2,Liquid bulk carriers,137033,
2018S01,S1   2018,2018,S,Semi-annual,1500,Developed economies,3,Container ships,93247,
2018S01,S1   2018,2018,S,Semi-annual,1500,Developed economies,4,Dry breakbulk carriers,137019,
